Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,6,106,0.1,0.116666667,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
4,103,1,41,16,515,0,0.010526316,0,0,Mar,3,2,3,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,26,392,0.007692308,0.030128205,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
2,33,0,0,25,1720,0,0.007692308,60.29018448,0,Mar,2,5,3,1,Returning_Visitor,FALSE,TRUE
1,69.5,0,0,8,226.5,0,0.0125,0,0,Mar,3,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,130.1666667,0.055555556,0.083333333,26.66133333,0,Mar,3,2,1,8,Returning_Visitor,FALSE,FALSE
7,77.5,0,0,14,192.9333333,0,0.013333333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,171,0,0,20,745.3333333,0.00952381,0.028571429,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
2,94,0,0,5,97,0,0.033333333,0,0,Mar,3,3,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,233,0.05,0.075,0,0,Mar,2,4,2,1,Returning_Visitor,FALSE,FALSE
7,64.14285714,1,0,20,1409.809524,0.008695652,0.035507246,0,0,Mar,3,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,448.5,0,0.033333333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,73.75,0.033333333,0.044444444,0,0,Mar,3,2,3,2,Returning_Visitor,FALSE,FALSE
4,143,1,20.5,10,386.15,0,0.015384615,64.6,0,Mar,1,1,7,8,Returning_Visitor,FALSE,TRUE
1,26,0,0,16,638.8333333,0,0.0125,20.26155684,0,Mar,2,4,2,2,New_Visitor,FALSE,FALSE
3,221,0,0,17,489.5833333,0,0.011764706,0,0,Mar,1,1,1,3,New_Visitor,TRUE,FALSE
1,10,0,0,23,660.8166667,0,0.025,0,0,Mar,2,4,1,3,Returning_Visitor,TRUE,FALSE
4,118,3,67,44,1489.144444,0.004081633,0.014693878,0,0,Mar,3,2,6,1,Returning_Visitor,TRUE,FALSE
1,0,0,0,20,2270.833333,0,0.023809524,10.23187302,0,Mar,2,2,3,6,Returning_Visitor,FALSE,TRUE
1,38,0,0,12,121,0.028571429,0.025,0,0,Mar,3,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,296,0,0.04,0,0,Mar,2,5,2,3,Returning_Visitor,FALSE,FALSE
3,124,0,0,0,0,0,0.033333333,0,0,Mar,3,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,481.8333333,0,0.018181818,74.088,0,Mar,1,1,1,2,New_Visitor,FALSE,TRUE
2,117,0,0,13,309.9333333,0,0.013333333,0,0,Mar,2,2,2,2,New_Visitor,FALSE,FALSE
0,0,0,0,7,55,0.057142857,0.114285714,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,75,0,0,14,851,0,0.014285714,22.88908649,0,Mar,1,1,1,2,New_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,55,0.066666667,0.1,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,88.33333333,0,0.042857143,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,94,0,0,25,893.1,0,0.009615385,0,0,Mar,2,4,4,1,Returning_Visitor,FALSE,FALSE
3,219,0,0,12,526.3333333,0.022222222,0.058571429,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
2,45,0,0,26,535.3459596,0.007407407,0.01051332,0,0,Mar,2,4,3,10,Returning_Visitor,FALSE,FALSE
3,60.83333333,0,0,18,884.6333333,0.021052632,0.041140351,0,0,Mar,2,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,24,0,0.05,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,3,100,22,2175.993651,0.01,0.049312469,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
2,14,0,0,8,57,0,0.057142857,0,0,Mar,1,2,4,8,New_Visitor,FALSE,FALSE
0,0,0,0,28,1028.116667,0,0.008928571,0,0,Mar,2,4,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,93,0,0.1,0,0,Mar,2,2,9,6,Returning_Visitor,FALSE,FALSE
8,182.6480519,6,291.5,35,1373.464719,0.001550388,0.018148931,14.322,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
8,154.2916667,0,0,34,991.3678571,0.005263158,0.01443609,10.93482456,0,Mar,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,1,0,0.1,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,147.25,0.028571429,0.045714286,0,0,Mar,1,1,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,3,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,1225.5,0.022222222,0.044444444,0,0,Mar,1,2,9,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,183,0,0.066666667,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,250.8,0,0.01,0,0,Mar,2,2,4,3,Returning_Visitor,FALSE,FALSE
2,17,1,105,9,148.25,0.02,0.022,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
2,32,1,70,16,504.0833333,0.005714286,0.019047619,9.543060317,0,Mar,2,2,3,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,43,1650.416667,0,0.003875969,0,0,Mar,2,2,7,3,Returning_Visitor,TRUE,FALSE
0,0,1,0,28,2743.216667,0.020689655,0.042528736,0,0,Mar,2,5,2,1,Returning_Visitor,FALSE,FALSE
5,108.2,0,0,37,1288.533333,0.005263158,0.028070175,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,447.5,0.03,0.065333333,0,0,Mar,3,2,4,1,Returning_Visitor,TRUE,FALSE
10,1559.75,1,7,41,1663.761905,0.004347826,0.015942029,13.63463318,0,Mar,1,1,1,2,Returning_Visitor,FALSE,TRUE
5,249.1666667,0,0,22,1165.583333,0,0.001242236,0,0,Mar,2,2,8,2,New_Visitor,FALSE,FALSE
2,37,0,0,3,17,0,0.05,0,0,Mar,3,2,1,2,New_Visitor,TRUE,FALSE
1,0,1,60.5,46,1038.916667,0.021276596,0.039007092,13.10326241,0,Mar,2,2,6,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,12,249.5,0.005555556,0.025,0,0,Mar,2,7,7,1,Returning_Visitor,FALSE,FALSE
5,65,2,34,17,1302.5,0,0.016666667,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,172.5,0.01,0.043333333,0,0,Mar,2,2,3,6,Returning_Visitor,FALSE,FALSE
6,143.1666667,0,0,50,925.947619,0,0.010160428,13.60512012,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
4,66.33333333,2,58.16666667,38,1524.702381,0,0.006628788,0,0,Mar,2,2,3,2,New_Visitor,TRUE,FALSE
4,14,0,0,13,288,0.0125,0.0375,0,0,Mar,1,1,4,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,2,31,3,47,0.04,0.08,0,0,Mar,1,1,6,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,63,0,0.05,0,0,Mar,1,1,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,1476.3,0.007692308,0.012820513,0,0,Mar,2,2,3,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,685,0,0.022222222,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
5,102.5333333,0,0,74,2396.690316,0.002699055,0.020349845,15.03328131,0,Mar,2,5,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,451.8333333,0.028571429,0.076190476,0,0,Mar,3,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,25,1512.52381,0,0.024,0,0,Mar,2,2,3,11,Returning_Visitor,FALSE,FALSE
1,85,0,0,14,306.5,0,0.004444444,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,62,0.12,0.14,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
6,197.8,0,0,48,3332.293511,0,0.007847222,11.45469444,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
1,63,1,0,22,2815.416667,0,0.0125,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,31.5,0,0,13,956.5,0,0.04,0,0,Mar,2,2,1,13,Returning_Visitor,FALSE,FALSE
7,81.25,0,0,37,1500.422543,0.014634146,0.015338753,39.03580426,0,Mar,2,4,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,2271,0,0.025,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,120,0,0,8,588.1666667,0,0.007407407,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,149.25,0,0,27,1212.809524,0,0.020967742,14.89210837,0,Mar,2,2,7,2,Returning_Visitor,FALSE,TRUE
5,172.2,0,0,23,792.7222222,0,0.010714286,261.4912857,0,Mar,2,2,1,8,New_Visitor,FALSE,TRUE
5,523.9166667,2,21,25,439.5238095,0,0.023333333,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,5,0,0.1,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
1,19,0,0,22,525.2666667,0,0.007709751,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
11,377.8333333,0,0,40,1337.842794,0.008695652,0.022304507,0,0,Mar,3,2,3,3,Returning_Visitor,TRUE,FALSE
4,129.4166667,3,62,43,1770.625,0.004255319,0.015153664,0,0,Mar,2,5,6,2,Returning_Visitor,FALSE,FALSE
9,298.6666667,0,0,27,1084.5,0,0.010784314,22.96411765,0,Mar,2,2,1,8,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,93,4261.842857,0.002930403,0.021080839,0,0,Mar,3,3,8,1,Returning_Visitor,FALSE,FALSE
3,59,0,0,29,527.2083333,0,0.011330049,0,0,Mar,2,4,1,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,0,0.2,0.2,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,110,0.057142857,0.142857143,0,0,Mar,3,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,1733.666667,0,0.026666667,0,0,Mar,2,2,7,2,Returning_Visitor,FALSE,FALSE
1,5,0,0,12,306,0,0.02,0,0,Mar,2,2,6,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,62,0,0.05,0,0,Mar,1,1,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,5,0,0.1,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,198.5221501,0.001230769,0.06797235,0,0,Mar,1,1,9,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,17,504,0,0.02125,33.32796813,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
24,876.2333333,5,625.5,34,1588.666667,0,0.013800705,0,0,Mar,2,2,5,2,Returning_Visitor,FALSE,FALSE
1,95.5,0,0,7,381.5,0,0.025,0,0,Mar,1,1,3,2,Returning_Visitor,TRUE,FALSE
6,129.75,0,0,42,1173.07,0,0.005319149,18.95323404,0,Mar,2,2,3,8,New_Visitor,TRUE,TRUE
6,408.2,0,0,33,878.6238095,0,0.02045045,19.3654955,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,1,0,35,1928,0.008333333,0.023611111,0,0,Mar,2,5,8,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,83,0.04,0.06,0,0,Mar,2,2,1,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,1,3,Returning_Visitor,TRUE,FALSE
2,24.42857143,7,278.1666667,76,2735.728571,0.002439024,0.024843206,8.631719512,0,Mar,2,5,2,7,Returning_Visitor,FALSE,TRUE
4,52.33333333,1,239,14,337.5,0,0.011764706,0,0,Mar,2,5,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
10,382.8333333,4,319.3,72,4163.797619,0.000297619,0.010912698,12.0921619,0,Mar,2,2,6,2,Returning_Visitor,FALSE,TRUE
0,0,1,65,15,1728.321429,0.014285714,0.016428571,0,0,Mar,1,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,255,0,0.008333333,0,0,Mar,1,2,8,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,13,449.6,0,0.015384615,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
1,27.5,0,0,11,243.6666667,0,0.018181818,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
6,475,0,0,33,2760.716667,0.038596491,0.056282051,0,0,Mar,4,2,1,13,Returning_Visitor,FALSE,FALSE
2,6,0,0,42,1503.25,0.001550388,0.031007752,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
2,210,0,0,10,591.1666667,0.02,0.016,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
2,31.5,0,0,12,402.5,0,0.0025,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
5,46,1,17,33,1540.583333,0,0.01547619,10.84440741,0,Mar,2,2,2,2,Returning_Visitor,TRUE,FALSE
9,546,0,0,28,1561.083333,0.01,0.03,3.810575284,0,Mar,2,2,7,10,Returning_Visitor,FALSE,TRUE
1,47.5,0,0,15,1330.3,0,0.005128205,0,0,Mar,2,4,2,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,42,0,0.05,0,0,Mar,2,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,360.75,0,0.04,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
3,48.33333333,0,0,15,245.5,0.014285714,0.028571429,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,7,0,0.05,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,28.5,0,0,15,608.4166667,0,0.035294118,0,0,Mar,2,5,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,708.25,0,0.045098039,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
1,30,0,0,7,157.5,0,0.025,0,0,Mar,2,2,3,3,New_Visitor,FALSE,FALSE
2,16,0,0,33,1123.242857,0.006060606,0.021969697,11.12342124,0,Mar,2,2,3,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,926.6333333,0.011111111,0.02962963,0,0,Mar,2,2,2,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,39,2808.666667,0,0.01025641,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,1685.266667,0.007692308,0.034615385,0,0,Mar,2,2,6,3,Returning_Visitor,TRUE,FALSE
1,10,1,0,69,2124.726768,0.002898551,0.009090177,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
3,79,0,0,38,1272.916667,0.004878049,0.020139373,9.401136585,0,Mar,2,4,2,2,Returning_Visitor,FALSE,FALSE
2,18,0,0,30,474.5,0,0.003225806,0,0,Mar,1,1,3,2,Returning_Visitor,TRUE,FALSE
7,250.3333333,0,0,7,180.3333333,0,0.02,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
2,77,0,0,43,1607.297619,0.002272727,0.015909091,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,12,0,0,8,60,0,0.02,0,0,Mar,2,2,3,2,New_Visitor,TRUE,FALSE
6,77.33333333,1,52.33333333,6,126.6666667,0,0.016666667,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,865.2777778,0,0.029004329,0,0,Mar,1,1,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,49,2612.357143,0,0.00952381,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,850.2083333,0,0.016666667,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
4,63.33333333,0,0,13,556.6666667,0,0.001666667,27.3063666,0,Mar,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,9,186.7,0,0.022222222,0,0,Mar,2,2,1,2,Returning_Visitor,TRUE,FALSE
7,108.6666667,6,853.75,194,6737.271825,0.000123762,0.006138614,0,0,Mar,2,5,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,24,1762.25,0.008333333,0.016666667,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
7,230.1666667,3,222,140,8961.407671,0.00137931,0.012980564,0,0,Mar,2,5,2,1,Returning_Visitor,TRUE,FALSE
1,3,0,0,14,128,0,0.028571429,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,213.5,0,0.05,0,0,Mar,2,5,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,21,849.8833333,0.012698413,0.032063492,0,0,Mar,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
2,15,0,0,13,77,0.014285714,0.028571429,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,73,0.05,0.15,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,316,0,0.019047619,0,0,Mar,1,1,1,2,New_Visitor,TRUE,FALSE
1,18,4,123.5,24,4114.083333,0,0.003571429,20.91831644,0,Mar,1,1,1,2,New_Visitor,FALSE,TRUE
1,5.5,1,12,54,1470.966667,0.009090909,0.024545455,0,0,Mar,3,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,451,0,0.033333333,49.82333333,0,Mar,2,2,4,1,New_Visitor,FALSE,TRUE
0,0,0,0,3,48,0,0.033333333,0,0,Mar,2,2,5,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,3,189,0,0.066666667,0,0,Mar,3,2,8,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,780.1666667,0,0.022222222,0,0,Mar,2,4,3,2,Returning_Visitor,FALSE,FALSE
3,79.75,0,0,3,73.5,0.04,0.077777778,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
2,60,0,0,20,717.6166667,0,0.004761905,60.19477937,0,Mar,2,5,9,2,Returning_Visitor,FALSE,TRUE
11,2047.234848,9,1146.666667,45,3641.213151,0.002636535,0.014311471,7.753880158,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
3,14.5,0,0,25,1040.75,0,0.024266667,0,0,Mar,4,1,1,2,Returning_Visitor,TRUE,FALSE
1,11.42857143,0,0,13,833.2333333,0,0.005555556,0,0,Mar,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
3,32,0,0,20,453.625,0,0.001058201,0,0,Mar,2,2,1,2,New_Visitor,TRUE,FALSE
0,0,0,0,5,51.25,0,0.02,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
11,348.6547619,1,11,64,1229.289286,0,0.002493853,54.95126905,0,Mar,2,2,1,2,New_Visitor,FALSE,FALSE
0,0,0,0,28,1202,0,0.014285714,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,538,0,0.075,0,0,Mar,1,1,4,3,Returning_Visitor,TRUE,FALSE
7,187.8333333,0,0,36,1775.516667,0,0.0089599,4.745736842,0,Mar,1,1,1,10,Returning_Visitor,FALSE,TRUE
1,9,0,0,7,638,0.0375,0.045833333,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
5,184.3333333,1,108,10,558.8,0,0.014285714,0,0,Mar,3,2,7,8,New_Visitor,FALSE,FALSE
0,0,0,0,3,190,0.033333333,0.1,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
2,66,1,0,10,302,0.042857143,0.05952381,19.53495497,0,Mar,2,6,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,5,164,0.04,0.04,0,0,Mar,3,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,218,0,0.04,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,124,0,0,13,495,0,0.028571429,0,0,Mar,2,4,5,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,30,0,0.1,0,0,Mar,3,2,4,1,Returning_Visitor,FALSE,FALSE
2,69,2,92,37,796.9571429,0,0.0242741,3.978276423,0,Mar,2,2,7,2,Returning_Visitor,FALSE,TRUE
1,41,0,0,9,314.9,0,0.04,0,0,Mar,1,1,6,9,New_Visitor,TRUE,FALSE
2,14,0,0,49,789.9583333,0.004166667,0.015097222,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,19,422.8333333,0.010526316,0.045614035,0,0,Mar,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,362,0,0.028571429,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,628.8333333,0,0.005555556,0,0,Mar,1,1,2,2,Returning_Visitor,TRUE,FALSE
1,24,1,239,11,839.5,0.016666667,0.05,0,0,Mar,1,1,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,31,5764.366667,0.032258065,0.055591398,0,0,Mar,2,2,7,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,161,0,0.066666667,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,6,0,0,20,739.8333333,0.019047619,0.030952381,0,0,Mar,2,2,3,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,66,0,0.053333333,0,0,Mar,1,2,3,3,Returning_Visitor,FALSE,FALSE
1,412,0,0,54,2377,0,0.005090909,0,0,Mar,2,2,9,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,22,0,0.1,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,381,0,0.025,0,0,Mar,2,2,6,2,New_Visitor,FALSE,FALSE
14,1130.502941,6,261.6333333,26,2559.898333,0.015789474,0.017422643,20.30438949,0,Mar,1,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,23,553.15,0.034782609,0.069565217,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,37,651,0.005405405,0.018918919,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,3,65,15,1957.616667,0,0.00625,0,0,Mar,1,1,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Mar,2,2,6,1,Returning_Visitor,FALSE,FALSE
5,132.4666667,0,0,59,1660.222222,0,0.011753515,6.475910157,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,170,0.075,0.08,0,0,Mar,1,1,7,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,47,0.1,0.125,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,165,0.042857143,0.1,0,0,Mar,2,2,2,3,Returning_Visitor,FALSE,FALSE
1,4,0,0,0,0,0,0.066666667,0,0,Mar,4,1,8,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,406.8666667,0,0.007142857,0,0,Mar,2,4,1,1,Returning_Visitor,FALSE,FALSE
4,82,0,0,23,570.5166667,0.007407407,0.024074074,0,0,Mar,1,2,7,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,37,1138.5,0,0.013513514,0,0,Mar,2,2,1,8,Returning_Visitor,FALSE,FALSE
0,0,0,0,63,2777.616667,0,0.014086022,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
5,73.5,0,0,26,463.7583333,0,0.001346801,0,0,Mar,2,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Mar,3,3,1,3,Returning_Visitor,TRUE,FALSE
4,25.5,0,0,28,775.5,0.006451613,0.027915633,24.13073118,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
2,236,0,0,18,490.0666667,0,0.013333333,0,0,Mar,1,1,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,266.0166667,0,0.042857143,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,5,1306,0.06,0.12,0,0,Mar,2,2,5,13,Returning_Visitor,FALSE,FALSE
4,158.3333333,1,9,9,634.2,0.005555556,0.008095238,0,0,Mar,3,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0,0.2,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
6,187,0,0,22,1220.433333,0.007692308,0.01025641,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
8,206,3,132,39,1750.333333,0,0.008695652,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
1,41,0,0,43,1087.25,0,0.013636364,0,0,Mar,4,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,22,762.547619,0,0.017391304,0,0,Mar,2,2,1,3,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,244.5,0,0.011111111,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,1010,0.022222222,0.044444444,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,32,0,0.1,0,0,Mar,2,4,3,3,Returning_Visitor,FALSE,FALSE
7,170,0,0,27,1342.666667,0.003333333,0.023333333,29.35629782,0,Mar,2,2,1,3,Returning_Visitor,FALSE,TRUE
2,9,1,201,33,1593.388889,0.011428571,0.031515152,0,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,9,639,0,0.025,81.2475,0,Mar,1,1,2,9,Returning_Visitor,TRUE,TRUE
0,0,0,0,4,521,0.1,0.15,0,0,Mar,3,3,7,10,Returning_Visitor,FALSE,FALSE
1,87,3,40,17,546,0,0.004761905,0,0,Mar,3,6,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,8,377.5,0.0125,0.025,0,0,Mar,3,2,4,11,Returning_Visitor,TRUE,FALSE
0,0,0,0,14,183.6666667,0,0.004761905,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
